snapshot	board_exact	non_empty_accuracy	macro_f1	move_recall	false_change_rate	status	description
autoresearch/snapshots/20260417T024650Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p735076904296875_m9p8957061767578125_r0_v164.py	0.254438	0.884089	0.855756	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v163 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.73736572265625 regime and the harmful 91.7327880859375 regime, and lowering only the per-added-move score-gain gate to 91.735076904296875 to bisect that remaining boundary and determine whether any headroom exists below 91.73736572265625 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T024740Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p7339324951171875_m9p8957061767578125_r0_v165.py	0.168047	0.865898	0.835716	0.484375	0.023286	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v164 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.735076904296875 regime and the harmful 91.7327880859375 regime, and lowering only the per-added-move score-gain gate to 91.7339324951171875 to bisect that remaining boundary and determine whether any headroom exists below 91.735076904296875 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T024828Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p73450469970703125_m9p8957061767578125_r0_v166.py	0.254438	0.884089	0.855756	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v165 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.735076904296875 regime and the harmful 91.7339324951171875 regime, and lowering only the per-added-move score-gain gate to 91.73450469970703125 to bisect that remaining boundary and determine whether any headroom exists below 91.735076904296875 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T024916Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p734218597412109375_m9p8957061767578125_r0_v167.py	0.168047	0.865898	0.835716	0.484375	0.023286	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v166 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.73450469970703125 regime and the harmful 91.7339324951171875 regime, and lowering only the per-added-move score-gain gate to 91.734218597412109375 to bisect that remaining boundary and determine whether any headroom exists below 91.73450469970703125 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T025037Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p7343616485595703125_m9p8957061767578125_r0_v168.py	0.254438	0.884089	0.855756	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v167 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.73450469970703125 regime and the harmful 91.734218597412109375 regime, and lowering only the per-added-move score-gain gate to 91.7343616485595703125 to bisect that remaining boundary and determine whether any headroom exists below 91.73450469970703125 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T025127Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p73429012298583984375_m9p8957061767578125_r0_v169.py	0.254438	0.884089	0.855756	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v168 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.7343616485595703125 regime and the harmful 91.734218597412109375 regime, and lowering only the per-added-move score-gain gate to 91.73429012298583984375 to bisect that remaining boundary and determine whether any headroom exists below 91.7343616485595703125 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T025222Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p734254360198974609375_m9p8957061767578125_r0_v170.py	0.168047	0.865898	0.835716	0.484375	0.023286	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v169 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.73429012298583984375 regime and the harmful 91.734218597412109375 regime, and lowering only the per-added-move score-gain gate to 91.734254360198974609375 to bisect that remaining boundary and determine whether any headroom exists below 91.73429012298583984375 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T025317Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p7342722415924072265625_m9p8957061767578125_r0_v171.py	0.254438	0.884089	0.855756	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v170 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.73429012298583984375 regime and the harmful 91.734254360198974609375 regime, and lowering only the per-added-move score-gain gate to 91.7342722415924072265625 to bisect that remaining boundary and determine whether any headroom exists below 91.73429012298583984375 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T025411Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p73426330089569091796875_m9p8957061767578125_r0_v172.py	0.168047	0.865898	0.835716	0.484375	0.023286	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v171 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.7342722415924072265625 regime and the harmful 91.734254360198974609375 regime, and lowering only the per-added-move score-gain gate to 91.73426330089569091796875 to bisect that remaining boundary and determine whether any headroom exists below 91.7342722415924072265625 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T025502Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p734267771244049072265625_m9p8957061767578125_r0_v173.py	0.168047	0.865898	0.835716	0.484375	0.023286	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v172 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.7342722415924072265625 regime and the harmful 91.73426330089569091796875 regime, and lowering only the per-added-move score-gain gate to 91.734267771244049072265625 to bisect that remaining boundary and determine whether any headroom exists below 91.7342722415924072265625 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T025612Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p7342700064182281494140625_m9p8957061767578125_r0_v174.py	0.254438	0.884089	0.855756	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v173 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.7342722415924072265625 regime and the harmful 91.734267771244049072265625 regime, and lowering only the per-added-move score-gain gate to 91.7342700064182281494140625 to bisect that remaining boundary and determine whether any headroom exists below 91.7342722415924072265625 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T025704Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p73426888883113861083984375_m9p8957061767578125_r0_v175.py	0.254438	0.884089	0.855756	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v174 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.7342700064182281494140625 regime and the harmful 91.734267771244049072265625 regime, and lowering only the per-added-move score-gain gate to 91.73426888883113861083984375 to bisect that remaining boundary and determine whether any headroom exists below 91.7342700064182281494140625 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T025758Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p7342683300375938415527344_m9p8957061767578125_r0_v176.py	0.254438	0.884089	0.855756	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v175 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.73426888883113861083984375 regime and the harmful 91.734267771244049072265625 regime, and lowering only the per-added-move score-gain gate to 91.7342683300375938415527344 to bisect that remaining boundary and determine whether any headroom exists below 91.73426888883113861083984375 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T025855Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p7342680506408214569091797_m9p8957061767578125_r0_v177.py	0.168047	0.865898	0.835716	0.484375	0.023286	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v176 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.7342683300375938415527344 regime and the harmful 91.734267771244049072265625 regime, and lowering only the per-added-move score-gain gate to 91.7342680506408214569091797 to bisect that remaining boundary and determine whether any headroom exists below 91.7342683300375938415527344 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T025949Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p73426819033920764923095705_m9p8957061767578125_r0_v178.py	0.254438	0.884089	0.855756	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v177 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.7342683300375938415527344 regime and the harmful 91.7342680506408214569091797 regime, and lowering only the per-added-move score-gain gate to 91.73426819033920764923095705 to bisect that remaining boundary and determine whether any headroom exists below 91.7342683300375938415527344 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T030046Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p7342681204900145530700684_m9p8957061767578125_r0_v179.py	0.168047	0.865898	0.835716	0.484375	0.023286	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v178 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.73426819033920764923095705 regime and the harmful 91.7342680506408214569091797 regime, and lowering only the per-added-move score-gain gate to 91.7342681204900145530700684 to bisect that remaining boundary and determine whether any headroom exists below 91.73426819033920764923095705 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T030147Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p73426808556541800498962405_m9p8957061767578125_r0_v180.py	0.168047	0.865898	0.835716	0.484375	0.023286	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v179 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.7342681204900145530700684 regime and the harmful 91.7342680506408214569091797 regime, and lowering only the per-added-move score-gain gate to 91.73426808556541800498962405 to bisect that remaining boundary and determine whether any headroom exists below 91.7342681204900145530700684 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T030248Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p7342681554146111011505127_m9p8957061767578125_r0_v181.py	0.168047	0.865898	0.835716	0.484375	0.023286	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v180 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.73426819033920764923095705 regime and the harmful 91.7342681204900145530700684 regime, and lowering only the per-added-move score-gain gate to 91.7342681554146111011505127 to bisect that remaining boundary and determine whether any headroom exists below 91.73426819033920764923095705 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T030350Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p7342681728769093751907349_m9p8957061767578125_r0_v182.py	0.168047	0.865898	0.835716	0.484375	0.023286	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v181 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.73426819033920764923095705 regime and the harmful 91.7342681554146111011505127 regime, and lowering only the per-added-move score-gain gate to 91.7342681728769093751907349 to bisect that remaining boundary and determine whether any headroom exists below 91.73426819033920764923095705 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T030506Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p7342681816080585122108460_m9p8957061767578125_r0_v183.py	0.168047	0.865898	0.835716	0.484375	0.023286	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v182 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.73426819033920764923095705 regime and the harmful 91.7342681728769093751907349 regime, and lowering only the per-added-move score-gain gate to 91.7342681816080585122108460 to bisect that remaining boundary and determine whether any headroom exists below 91.73426819033920764923095705 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T030611Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p7342681859736330807209015_m9p8957061767578125_r0_v184.py	0.168047	0.865898	0.835716	0.484375	0.023286	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v183 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.73426819033920764923095705 regime and the harmful 91.7342681816080585122108460 regime, and lowering only the per-added-move score-gain gate to 91.7342681859736330807209015 to bisect that remaining boundary and determine whether any headroom exists below 91.73426819033920764923095705 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T031301Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p7342681881564203649759293_m9p8957061767578125_r0_v185.py	0.168047	0.865898	0.835716	0.484375	0.023286	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v184 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.73426819033920764923095705 regime and the harmful 91.7342681859736330807209015 regime, and lowering only the per-added-move score-gain gate to 91.7342681881564203649759293 to bisect that remaining boundary and determine whether any headroom exists below 91.73426819033920764923095705 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T031356Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p7342681892478140071034432_m9p8957061767578125_r0_v186.py	0.254438	0.884089	0.855756	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v185 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.73426819033920764923095705 regime and the harmful 91.7342681881564203649759293 regime, and lowering only the per-added-move score-gain gate to 91.7342681892478140071034432 to bisect that remaining boundary and determine whether any headroom exists below 91.73426819033920764923095705 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T031454Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p73426818870211718603968625_m9p8957061767578125_r0_v187.py	0.254438	0.884089	0.855756	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v186 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.7342681892478140071034432 regime and the harmful 91.7342681881564203649759293 regime, and lowering only the per-added-move score-gain gate to 91.73426818870211718603968625 to bisect that remaining boundary and determine whether any headroom exists below 91.7342681892478140071034432 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T031549Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p7342681884292687755078078_m9p8957061767578125_r0_v188.py	0.168047	0.865898	0.835716	0.484375	0.023286	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v187 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.73426818870211718603968625 regime and the harmful 91.7342681881564203649759293 regime, and lowering only the per-added-move score-gain gate to 91.7342681884292687755078078 to bisect that remaining boundary and determine whether any headroom exists below 91.73426818870211718603968625 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T031642Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p7342681885656929807737470_m9p8957061767578125_r0_v189.py	0.254438	0.884089	0.855756	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v188 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.73426818870211718603968625 regime and the harmful 91.7342681884292687755078078 regime, and lowering only the per-added-move score-gain gate to 91.7342681885656929807737470 to bisect that remaining boundary and determine whether any headroom exists below 91.73426818870211718603968625 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T031733Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p7342681884974808781407774_m9p8957061767578125_r0_v190.py	0.254438	0.884089	0.855756	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v189 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.7342681885656929807737470 regime and the harmful 91.7342681884292687755078078 regime, and lowering only the per-added-move score-gain gate to 91.7342681884974808781407774 to bisect that remaining boundary and determine whether any headroom exists below 91.7342681885656929807737470 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T031829Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p7342681884633748268242926_m9p8957061767578125_r0_v191.py	0.168047	0.865898	0.835716	0.484375	0.023286	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v190 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.7342681884974808781407774 regime and the harmful 91.7342681884292687755078078 regime, and lowering only the per-added-move score-gain gate to 91.7342681884633748268242926 to bisect that remaining boundary and determine whether any headroom exists below 91.7342681884974808781407774 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T031924Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p7342681884804278524825350_m9p8957061767578125_r0_v192.py	0.254438	0.884089	0.855756	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v191 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.7342681884974808781407774 regime and the harmful 91.7342681884633748268242926 regime, and lowering only the per-added-move score-gain gate to 91.7342681884804278524825350 to bisect that remaining boundary and determine whether any headroom exists below 91.7342681884974808781407774 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T032019Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p7342681884719013396534138_m9p8957061767578125_r0_v193.py	0.168047	0.865898	0.835716	0.484375	0.023286	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v192 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.7342681884804278524825350 regime and the harmful 91.7342681884633748268242926 regime, and lowering only the per-added-move score-gain gate to 91.7342681884719013396534138 to bisect that remaining boundary and determine whether any headroom exists below 91.7342681884804278524825350 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T032112Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p7342681884761645960679744_m9p8957061767578125_r0_v194.py	0.168047	0.865898	0.835716	0.484375	0.023286	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v193 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.7342681884804278524825350 regime and the harmful 91.7342681884719013396534138 regime, and lowering only the per-added-move score-gain gate to 91.7342681884761645960679744 to bisect that remaining boundary and determine whether any headroom exists below 91.7342681884804278524825350 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T032205Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p7342681884782962242752547_m9p8957061767578125_r0_v195.py	0.254438	0.884089	0.855756	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v194 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.7342681884804278524825350 regime and the harmful 91.7342681884761645960679744 regime, and lowering only the per-added-move score-gain gate to 91.7342681884782962242752547 to bisect that remaining boundary and determine whether any headroom exists below 91.7342681884804278524825350 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T032257Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p73426818847723041017161455_m9p8957061767578125_r0_v196.py	0.254438	0.884089	0.855756	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v195 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.7342681884782962242752547 regime and the harmful 91.7342681884761645960679744 regime, and lowering only the per-added-move score-gain gate to 91.73426818847723041017161455 to bisect that remaining boundary and determine whether any headroom exists below 91.7342681884782962242752547 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T032354Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p7342681884766975031197945_m9p8957061767578125_r0_v197.py	0.254438	0.884089	0.855756	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v196 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.73426818847723041017161455 regime and the harmful 91.7342681884761645960679744 regime, and lowering only the per-added-move score-gain gate to 91.7342681884766975031197945 to bisect that remaining boundary and determine whether any headroom exists below 91.73426818847723041017161455 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T032446Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p73426818847643104959388445_m9p8957061767578125_r0_v198.py	0.168047	0.865898	0.835716	0.484375	0.023286	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v197 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.7342681884766975031197945 regime and the harmful 91.7342681884761645960679744 regime, and lowering only the per-added-move score-gain gate to 91.73426818847643104959388445 to bisect that remaining boundary and determine whether any headroom exists below 91.7342681884766975031197945 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T032551Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p7342681884765642763568395_m9p8957061767578125_r0_v199.py	0.168047	0.865898	0.835716	0.484375	0.023286	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v198 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.7342681884766975031197945 regime and the harmful 91.73426818847643104959388445 regime, and lowering only the per-added-move score-gain gate to 91.7342681884765642763568395 to bisect that remaining boundary and determine whether any headroom exists below 91.7342681884766975031197945 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T032645Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p7342681884766308897383170_m9p8957061767578125_r0_v200.py	0.254438	0.884089	0.855756	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v199 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.7342681884766975031197945 regime and the harmful 91.7342681884765642763568395 regime, and lowering only the per-added-move score-gain gate to 91.7342681884766308897383170 to bisect that remaining boundary and determine whether any headroom exists below 91.7342681884766975031197945 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T032745Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p73426818847659758304757825_m9p8957061767578125_r0_v201.py	0.254438	0.884089	0.855756	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v200 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.7342681884766308897383170 regime and the harmful 91.7342681884765642763568395 regime, and lowering only the per-added-move score-gain gate to 91.73426818847659758304757825 to bisect that remaining boundary and determine whether any headroom exists below 91.7342681884766308897383170 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T032845Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p7342681884765809297022089_m9p8957061767578125_r0_v202.py	0.254438	0.884089	0.855756	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v201 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.73426818847659758304757825 regime and the harmful 91.7342681884765642763568395 regime, and lowering only the per-added-move score-gain gate to 91.7342681884765809297022089 to bisect that remaining boundary and determine whether any headroom exists below 91.73426818847659758304757825 without re-entering the degraded selection regime.
autoresearch/snapshots/20260417T032947Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top10_detect10_minsep2_thresh3_total150_permove91p7342681884765726030295242_m9p8957061767578125_r0_v203.py	0.254438	0.884089	0.855756	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v120-v202 by returning to the strongest low-false-change props16 + boardcands3 branch after localizing the per-added-move gate cliff between the safe 91.7342681884765809297022089 regime and the harmful 91.7342681884765642763568395 regime, and lowering only the per-added-move score-gain gate to 91.7342681884765726030295242 to bisect that remaining boundary and determine whether any headroom exists below 91.7342681884765809297022089 without re-entering the degraded selection regime.
